epoch,train_loss,train_recon,train_kld,val_fid
1,875.5050770934199,869.3789681448063,6.126109452134418,6.214162349700928
2,647.0497788979974,628.9129286215339,18.136853594175527,4.304244518280029
3,578.0107353102993,555.5070689026738,22.503666192712917,4.582182884216309
4,534.0599777866418,507.2283273616307,26.831650586195394,5.835693359375
5,457.99632671517384,421.1973460022832,36.79897985324054,5.592479705810547
6,396.68810691296216,355.48260369099364,41.20550408161862,3.931448221206665
7,376.9299488336268,335.50151728240536,41.42842999310561,3.595501184463501
8,362.4932014572788,320.47645246478874,42.016748885033834,3.4268858432769775
9,348.94804704693,306.0910068565691,42.857040996282876,3.3187267780303955
10,339.9218891842265,296.7701936103928,43.15169385453345,3.2352612018585205
11,332.15821816887654,288.7266099956674,43.43160731355909,3.1948294639587402
12,326.3751525878906,282.42243979010783,43.9527133350641,3.1590497493743896
13,320.82649725255834,276.49932001678036,44.32717745069047,3.1464810371398926
14,316.8725646113006,272.09097182582803,44.781591012444295,3.117863655090332
15,311.15854698503523,266.2202694315306,44.938277123679576,3.078699827194214
16,308.07126714142277,262.50262257750603,45.56864563847931,3.0246469974517822
17,304.7035887812225,258.84372206137215,45.85986784814109,3.007396697998047
18,297.3696847835057,249.95295371471997,47.4167309613295,2.848663091659546
19,289.64661289268815,241.5700791050011,48.07653287430884,2.666395664215088
20,284.9627199844575,236.39167721170776,48.571043524943605,2.530590534210205
21,281.07991350200814,232.34359913140955,48.736315391433074,2.4551517963409424
22,277.5914779448173,228.4706622916208,49.12081511591522,2.375621795654297
23,276.35640748789615,227.11148501114107,49.24492156337684,2.3176679611206055
24,274.189926577286,224.69333100654708,49.496597128854674,2.3174262046813965
25,272.38860611176824,222.93467433016065,49.45393102941379,2.258816957473755
26,271.96547645246477,222.5864277154627,49.37904782362387,2.267990827560425
27,270.9505832296022,221.539897435148,49.41068606309488,2.2771620750427246
28,269.71511754855305,220.40672409702356,49.308392591879404,2.2568418979644775
29,268.9381608560052,219.4946231036119,49.443539794062225,2.295438289642334
30,267.58041467800945,218.26103855186784,49.319376985791706,2.322432518005371
