epoch,train_loss,train_recon,train_kld,val_fid
1,759.619266993563,736.5542103942012,5.766264392020391,4.427813529968262
2,590.9292920609595,542.9639982841384,11.991323551661532,4.315319538116455
3,484.47902496767716,418.4049661125935,16.51851513016392,3.461507558822632
4,440.7404841033506,372.21271052830656,17.131943635537592,3.4914069175720215
5,416.68585763850683,346.56743997923087,17.529604025290045,3.4934780597686768
6,405.88241663113445,332.66881206673634,18.30340130228392,3.518040895462036
7,399.31028897997356,323.368144290548,18.985536172356404,3.4439730644226074
8,395.11503364670443,317.5894298284826,19.381400793371068,3.4782867431640625
9,393.577724403059,314.23089986451913,19.836705946586502,3.5216450691223145
10,389.9014918367628,309.04071517729426,20.21519435291559,3.4206464290618896
11,388.7925277495048,306.2356992909606,20.639207248956385,3.617351770401001
12,385.2639130068497,301.5209402164943,20.935743412501374,3.530024766921997
13,383.29071603694433,298.5341985998019,21.189129654790314,3.6163253784179688
14,382.2665542817452,296.6905487490372,21.394001813002035,3.525604486465454
15,381.08221263616855,295.05523251815583,21.506744841454733,3.5879716873168945
16,380.5796697912082,293.8938104334012,21.671464355898575,3.6067819595336914
17,380.2745937293684,293.12643217704664,21.787040388080435,3.5032906532287598
18,379.10630390006054,291.40947325800505,21.92420739187321,3.5242555141448975
19,377.33237811881054,289.3845146071743,21.986966119685643,3.49965763092041
20,377.4135183414943,288.8888412260673,22.131169762409908,3.5009336471557617
21,376.49745586556446,287.625605623487,22.217962963480346,3.562568426132202
22,377.09238487566023,288.0262274943607,22.266539802013988,3.5489583015441895
23,375.1757825394751,285.6013729471556,22.393602398079885,3.485003709793091
24,374.4855449837698,284.60213932520907,22.47085138777612,3.563596248626709
25,374.15417437486246,283.6739269847601,22.62006147142867,3.4512939453125
26,372.0485465895962,280.2425251275721,22.951505607282613,2.969351053237915
27,366.0942051847216,271.9509023746974,23.53582538013727,2.881793260574341
28,363.7112731933594,268.5458513716577,23.791355025600378,2.9713993072509766
29,362.2640552789393,266.5080493335993,23.939001513199067,2.9214131832122803
30,361.2161989883638,265.23549813284,23.99517516015281,2.8385708332061768
