epoch,train_loss,train_recon,train_kld,val_fid
1,780.3183421819982,752.5912217690911,3.4658899066287656,4.212320327758789
2,639.8005740743288,580.6386830504512,7.395236317540558,4.302928924560547
3,558.0085973605304,476.708720462423,10.162485028656436,3.5985655784606934
4,509.03715794523,421.4817311461543,10.944428470772756,3.4832887649536133
5,484.4153635804082,394.17067621795223,11.280585960603096,3.47912335395813
6,475.15040094080103,383.0822521800726,11.508518648819186,3.5721354484558105
7,468.05379733233383,373.0603194975517,11.874184675619636,3.480367660522461
8,465.2514816069267,369.0235367895852,12.028493169327858,3.587047576904297
9,463.04333539076254,365.0412412831481,12.250261615699445,3.639838218688965
10,460.06462634449275,361.0002510178257,12.383046929265412,3.544494390487671
11,459.08940360915494,359.40169686330876,12.460963155182315,3.5673444271087646
12,458.1333270005777,357.070996351645,12.632791398276746,3.5036654472351074
13,456.9236514669069,355.64411990743287,12.659941485230352,3.6535515785217285
14,455.7516999580491,353.19161514497137,12.820010655362841,3.6115376949310303
15,455.44597958846833,353.3040715607119,12.767738490037516,3.597039222717285
16,454.1633769290548,350.626259817204,12.942139759869642,3.7047555446624756
17,453.9088809590944,349.24197817520354,13.08336291514652,3.475579261779785
18,452.7788318043024,348.15115786270354,13.07845949790847,3.626718759536743
19,451.9539708956866,346.571581773355,13.172798573131292,3.640721321105957
20,451.51902792487346,346.2244705415108,13.161819672920334,3.583418607711792
21,452.2420723068882,346.39168838715887,13.231297842213806,3.683980703353882
22,449.52867147956096,343.74391281772665,13.223094792433187,3.5681357383728027
23,450.7470793388259,344.0647445463798,13.335291929647957,3.609355926513672
24,449.92914806956975,342.53427381918465,13.424359442482531,3.722475528717041
25,449.2550435670665,341.4085362394091,13.48081352341343,3.7168803215026855
26,448.3747829383528,340.8874503122249,13.435916484241755,3.5968780517578125
27,449.3035858584122,341.4970526896732,13.475816431179853,3.7332701683044434
28,447.9223400706976,339.9199979540328,13.500292778015137,3.759617328643799
29,447.75667604258365,339.8763341769366,13.485042585453517,3.624788284301758
30,447.20258342044457,338.49143573599804,13.588893339667521,3.556751012802124
