run_id_raw,run_id,lr_raw,lr,z,bs,seed,config,config_label_full,epoch,fid,timestamp,source_folder,source_file,line_no,config_display_label
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",52,160.69,2026-06-13 08:18:34.988,128,128\training (3).log,76,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",53,168.79,2026-06-13 08:19:18.560,128,128\training (3).log,77,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",54,161.82,2026-06-13 08:20:22.008,128,128\training (3).log,78,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",55,155.98,2026-06-13 08:21:06.223,128,128\training (3).log,80,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",56,164.62,2026-06-13 08:22:09.398,128,128\training (3).log,81,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",57,156.33,2026-06-13 08:22:53.591,128,128\training (3).log,82,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",58,157.33,2026-06-13 08:24:16.949,128,128\training (3).log,83,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",59,160.62,2026-06-13 08:25:00.706,128,128\training (3).log,84,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",60,161.71,2026-06-13 08:25:44.337,128,128\training (3).log,85,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",61,153.94,2026-06-13 08:26:47.829,128,128\training (3).log,87,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",62,155.13,2026-06-13 08:27:32.279,128,128\training (3).log,88,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",63,167.44,2026-06-13 08:28:35.697,128,128\training (3).log,89,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",64,155.52,2026-06-13 08:29:19.521,128,128\training (3).log,90,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",65,151.39,2026-06-13 08:30:43.197,128,128\training (3).log,92,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",66,149.44,2026-06-13 08:31:28.049,128,128\training (3).log,94,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",67,163.92,2026-06-13 08:32:12.583,128,128\training (3).log,95,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",68,150.61,2026-06-13 08:32:56.208,128,128\training (3).log,96,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",69,155.43,2026-06-13 08:33:39.826,128,128\training (3).log,97,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",70,144.21,2026-06-13 08:34:44.098,128,128\training (3).log,99,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",71,155.7,2026-06-13 08:35:28.881,128,128\training (3).log,100,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",72,175.43,2026-06-13 08:36:32.139,128,128\training (3).log,101,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",73,146.42,2026-06-13 08:37:16.205,128,128\training (3).log,102,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",74,153.38,2026-06-13 08:38:00.987,128,128\training (3).log,103,batch size=128
lr=0.001_z=64_bs=128_seed=42,lr=0.001_z=64_bs=128_seed=42,0.001,0.001,64,128,42,lr=0.001_z=64_bs=128,"LR=0.001, z=64, batch size=128",75,150.94,2026-06-13 08:38:45.061,128,128\training (3).log,104,batch size=128
