epoch,train_loss,train_recon,train_kld,val_fid
1,705.513456102828,689.5659390301771,15.947514567825891,4.796051025390625
2,497.4659582863391,462.3625673106019,35.10339065336845,4.286220073699951
3,402.3237773196798,355.0262756347656,47.297503404214346,4.21916389465332
4,364.2826035190636,315.63159136704996,48.651010056616556,4.02784538269043
5,336.76828088894695,288.06629621478874,48.70198445924571,3.8704426288604736
6,319.5962820993343,270.6283032054632,48.96797663728956,3.709211587905884
7,308.25583143637215,258.96311284454777,49.29271687252421,3.7096476554870605
8,298.92670236506933,248.9702129095373,49.95649063755089,3.6192123889923096
9,291.9753087003466,241.73134946151518,50.24395757325938,3.6125600337982178
10,287.66931109361246,236.7823995670802,50.886911633988504,3.5570731163024902
11,283.2510797205106,231.68892830862126,51.56215205662687,3.5153422355651855
12,279.6879895707251,227.2469074088083,52.44108200073242,3.500380754470825
13,275.6996707110338,222.75421443455656,52.94545670630227,3.2629153728485107
14,269.5028280338771,214.82922126877475,54.67360714119925,2.9043190479278564
15,260.7867405851122,204.7056280861438,56.08111223032777,2.6748223304748535
16,254.54144566495654,197.6674581178477,56.873986418818085,2.703859567642212
17,251.1538827385701,193.49560611348755,57.65827673253879,2.6909165382385254
18,249.17547199088082,191.09920641402124,58.076265899228375,2.5351388454437256
19,246.19066544653666,187.38484492772062,58.80582143219424,2.6834256649017334
20,244.37577690876705,185.2864003785899,59.08937599289585,2.5667495727539062
21,243.30067508321412,183.7547861018651,59.545889196261555,2.5545949935913086
22,241.76016665176607,181.60776057713468,60.15240682682521,2.5440759658813477
23,240.64922021140515,180.32902892206755,60.320191289337586,2.5262131690979004
24,239.35845474458077,178.52296899070203,60.83548570015061,2.5043416023254395
25,238.87168239539778,177.6086993150308,61.2629831340951,2.4847090244293213
26,237.70245081941846,176.18139777385014,61.52105352912151,2.4789836406707764
27,237.31313334720235,175.49103556888204,61.82209767086405,2.4899797439575195
28,236.3147479849802,174.07750949053698,62.237238010890046,2.556440591812134
29,235.22451610296545,172.90695362359705,62.31756237191214,2.4622585773468018
30,234.0321863738584,171.26525126712423,62.76693532164668,2.4156172275543213
