epoch,train_loss,train_recon,train_kld,val_fid
1,509.7363229231401,487.3485487157648,22.387772134187717,3.183293581008911
2,308.45630836486816,272.6073728908192,35.8489353873513,3.1467831134796143
3,278.30014168132436,238.25568277185613,40.04445882277055,3.0864639282226562
4,268.63028170845723,226.700381972573,41.92989917234941,3.032073497772217
5,262.6986458518288,218.94334611025724,43.75529963319952,3.106290578842163
6,258.9417915344238,214.10730899464,44.83448214964433,3.0944111347198486
7,256.4690224907615,210.95984415574506,45.50917935371399,3.0908584594726562
8,255.73649207028475,209.99845972928134,45.73803145235235,3.097804307937622
9,250.37824639407071,204.1844869960438,46.19375861774791,2.6498003005981445
10,245.29104900360107,198.7080498608676,46.58300000971014,2.6765809059143066
11,243.37321810288861,196.68358906832609,46.689628471027724,2.6877524852752686
12,241.85928015275434,195.07672899419612,46.78255100683732,2.622844696044922
13,240.78616827184504,193.89487986131147,46.89128851890564,2.654411792755127
14,240.33781467784536,193.4403708197854,46.897444009780884,2.6734817028045654
15,239.41253757476807,192.43156797235662,46.980969494039364,2.6677117347717285
16,238.5575254613703,191.58207433873957,46.97545123100281,2.652162790298462
17,237.60091850974342,190.59862648357046,47.002291982824154,2.6697423458099365
18,237.09057235717773,189.98455264351585,47.10601875998757,2.675457000732422
19,236.68203579295766,189.49241187355736,47.189623919400304,2.6814255714416504
20,236.379695112055,189.16877668554133,47.21091844818809,2.7045068740844727
21,235.47716869007456,188.1953082518144,47.28186076337641,2.6471478939056396
22,235.26776920665395,187.9028084494851,47.36496116898277,2.696864128112793
23,234.79661525379527,187.42156158794057,47.37505347078497,2.6797165870666504
24,234.10519686612216,186.63554521040484,47.469651915810324,2.6985957622528076
25,233.61419478329745,186.10156345367432,47.51263150301847,2.6597683429718018
26,233.35459995269775,185.77612755515358,47.57847215912559,2.6673502922058105
27,232.82546684958717,185.14063228260386,47.68483489209955,2.620253324508667
28,232.0879666588523,184.39811038970947,47.68985689770091,2.6088263988494873
29,231.9977813200517,184.23217582702637,47.765604821118444,2.6306216716766357
30,231.66873637112704,183.84124079617587,47.82749557495117,2.581186294555664
31,231.0523855902932,183.20830137079412,47.84408380768516,2.5193116664886475
32,230.75624752044678,182.84352319890803,47.91272462498058,2.603445529937744
33,230.16926115209407,182.12545230171898,48.043809088793665,2.5410025119781494
34,229.75188610770485,181.78297658400103,47.968909155238755,2.520899772644043
35,229.554593779824,181.48216793753883,48.072425842285156,2.5882716178894043
36,229.16410610892555,181.0345752022483,48.129530841653995,2.5387816429138184
37,229.26455610448664,181.12107268246737,48.1434830752286,2.504152774810791
38,228.3879123167558,180.27888003262606,48.109032500873916,2.4382619857788086
39,228.3327576897361,180.0193543000655,48.31340358474038,2.4433159828186035
40,228.03591442108154,179.74595260620117,48.28996168483388,2.484534502029419
41,227.8558386889371,179.42973873832008,48.42609992894259,2.4820892810821533
42,227.38818619467995,178.96857868541372,48.419607791033656,2.451951503753662
43,227.08807399056175,178.63561101393267,48.45246232639659,2.4431509971618652
44,226.98540886965665,178.47671083970502,48.508697813207455,2.4989161491394043
45,226.6123267954046,178.03751746090975,48.574809377843685,2.4709389209747314
46,226.7135302803733,178.11947146329013,48.59405844861811,2.4330098628997803
47,226.52316024086693,177.8452222997492,48.67793841795488,2.4569783210754395
48,226.04211434451017,177.33536078713158,48.70675338398326,2.400524139404297
49,225.68529605865479,177.02167510986328,48.6636205369776,2.4034368991851807
50,225.64599826119164,176.88683206384832,48.75916669585488,2.434804916381836
51,225.196703303944,176.3908654126254,48.80583750117909,2.4083282947540283
52,225.26513931967995,176.46096515655518,48.80417446656661,2.4096908569335938
53,224.79004096984863,175.92492146925494,48.86511915380304,2.4297893047332764
54,224.80469261516225,175.9013671875,48.90332583947615,2.4050121307373047
55,224.77591540596703,175.86289475180885,48.91302087090232,2.377135992050171
56,224.13326826962557,175.20788184079257,48.925386082042344,2.3792033195495605
57,224.71215681596235,175.69648681987417,49.01566969264638,2.394624948501587
58,223.791653286327,174.76809839768842,49.02355530045249,2.3604798316955566
59,223.85283478823575,174.76473565535113,49.08809878609397,2.3721306324005127
60,223.87998520244253,174.75525361841375,49.1247316273776,2.356776714324951
61,223.3857379393144,174.27219156785443,49.113545569506556,2.381401538848877
62,223.20480320670387,174.08778632770884,49.11701687899503,2.3450279235839844
63,223.21508121490479,174.03152552517977,49.183556296608664,2.358574867248535
64,223.06714049252597,173.84296625310725,49.22417410937223,2.382833242416382
65,223.05591496554288,173.82572572881526,49.23018873821605,2.3814120292663574
66,222.62922417033803,173.33587516437876,49.293348810889505,2.3294363021850586
67,222.46403434059837,173.11942898143423,49.3446055542339,2.3367202281951904
68,222.5960089076649,173.24321374026212,49.352794972333044,2.3909265995025635
69,222.24094486236572,172.83459932153875,49.40634601766413,2.2985055446624756
70,222.283201824535,172.93041211908513,49.352789640426636,2.366719961166382
71,221.93755860762164,172.58877381411466,49.348785248669714,2.3524973392486572
72,222.01935681429777,172.55480618910357,49.46455116705461,2.3363940715789795
73,221.94885756752709,172.4591954838146,49.48966188864274,2.302783489227295
74,221.43394114754418,171.93620846488258,49.49773298610341,2.3650925159454346
75,221.40921384638006,171.80190537192604,49.607309037988834,2.3291234970092773
76,221.26745882901278,171.70585996454412,49.56159936298024,2.3021762371063232
77,221.08313603834674,171.51547223871404,49.5676634311676,2.333782911300659
78,221.14958529038861,171.5610013441606,49.588583967902444,2.268461227416992
79,220.91998256336558,171.34370032223788,49.576282262802124,2.3017826080322266
80,220.8612063147805,171.150822726163,49.710383588617496,2.3150458335876465
81,220.5886936187744,170.89771600203082,49.69097761674361,2.2782528400421143
82,220.86631471460515,171.15003178336403,49.71628334305503,2.2710280418395996
83,220.4091170917858,170.67452855543658,49.734588384628296,2.3119564056396484
84,220.46624365719882,170.69554927132347,49.770694732666016,2.2728607654571533
85,220.36142964796588,170.62197589874268,49.739453597502276,2.268326997756958
86,220.39630716497248,170.57866564663973,49.817641496658325,2.2689292430877686
87,219.98191321979868,170.21599847620183,49.765914331782945,2.2756614685058594
88,220.02509247172964,170.1585397720337,49.866553046486594,2.28926420211792
89,219.82060371745717,170.0268276387995,49.79377610033209,2.2962396144866943
90,219.84395365281537,169.95007757707074,49.89387620579112,2.311940908432007
91,219.79500952633944,169.90044940601695,49.89455970850858,2.238563299179077
92,219.65310616926715,169.74117244373667,49.91193389892578,2.2988314628601074
93,219.38606921109286,169.4691534909335,49.916915373368695,2.2850475311279297
94,219.41657135703346,169.4193711714311,49.99719966541637,2.2494044303894043
95,219.19031611355868,169.24824610623446,49.94207005067305,2.2965173721313477
96,219.0817090814764,169.1232778375799,49.958431547338314,2.255589008331299
97,219.03924950686368,169.02174524827436,50.01750406351957,2.263653039932251
98,219.01122041182086,168.9567555514249,50.054464708675035,2.2287673950195312
99,219.02125688032672,168.95060781999067,50.070648496801205,2.2447850704193115
100,218.91652636094526,168.7804874940352,50.13603873686357,2.2300806045532227
101,218.8443385037509,168.7756307775324,50.06870783459056,2.2592661380767822
102,218.6042216907848,168.53860673037443,50.06561550227079,2.231313467025757
103,218.51120029796255,168.37208140980113,50.13911825960333,2.214170217514038
104,218.48210109363902,168.2986560301347,50.18344504182989,2.217885971069336
105,218.48546869104558,168.26474111730403,50.220726771788165,2.2599446773529053
106,218.3690983165394,168.25857387889516,50.110524047504775,2.258938789367676
107,218.3242145018144,168.1600958217274,50.1641180081801,2.2827413082122803
108,218.09486683932218,167.8496829813177,50.24518325112083,2.2485880851745605
109,218.2149076461792,168.0001332543113,50.214774348519065,2.213221311569214
110,218.11482524871826,167.86448574066162,50.250339876521714,2.2212512493133545
111,218.06463146209717,167.78323338248512,50.28139807961204,2.244354724884033
112,217.7981959256259,167.5328819101507,50.265313842079856,2.2598342895507812
113,217.7991072914817,167.50646305084229,50.29264419729059,2.2239675521850586
