run_id_raw,run_id,lr_raw,lr,z,bs,seed,config,config_label_full,epoch,fid,timestamp,source_folder,source_file,line_no,config_display_label
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",22,181.56,2026-06-01 17:11:35.336,100,100\training (1).log,176,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",23,177.98,2026-06-01 17:12:38.611,100,100\training (1).log,178,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",24,176.33,2026-06-01 17:13:12.039,100,100\training (1).log,180,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",25,176.44,2026-06-01 17:14:14.407,100,100\training (1).log,181,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",26,160.36,2026-06-01 17:14:47.594,100,100\training (1).log,183,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",27,164.21,2026-06-01 17:15:50.611,100,100\training (1).log,184,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",28,160.85,2026-06-01 17:16:23.607,100,100\training (1).log,185,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",29,164.18,2026-06-01 17:17:26.942,100,100\training (1).log,186,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",30,167.73,2026-06-01 17:18:00.306,100,100\training (1).log,187,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",31,165.28,2026-06-01 17:19:03.245,100,100\training (1).log,188,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",32,164.09,2026-06-01 17:19:36.444,100,100\training (1).log,189,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",33,166.44,2026-06-01 17:20:39.343,100,100\training (1).log,190,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",34,157.48,2026-06-01 17:21:13.109,100,100\training (1).log,192,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",35,159.16,2026-06-01 17:22:15.693,100,100\training (1).log,193,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",36,166.38,2026-06-01 17:22:48.845,100,100\training (1).log,194,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",37,160.85,2026-06-01 17:23:51.452,100,100\training (1).log,195,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",38,152.3,2026-06-01 17:24:24.221,100,100\training (1).log,197,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",39,158.33,2026-06-01 17:25:26.739,100,100\training (1).log,198,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",40,149.4,2026-06-01 17:25:59.608,100,100\training (1).log,200,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",41,158.76,2026-06-01 17:27:02.760,100,100\training (1).log,201,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",42,148.37,2026-06-01 17:27:36.255,100,100\training (1).log,203,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",43,166.93,2026-06-01 17:28:39.566,100,100\training (1).log,204,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",44,150.37,2026-06-01 17:29:12.464,100,100\training (1).log,205,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",45,161.49,2026-06-01 17:30:15.958,100,100\training (1).log,206,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",46,143.65,2026-06-01 17:30:49.826,100,100\training (1).log,208,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",47,158.44,2026-06-01 17:31:52.670,100,100\training (1).log,209,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",48,156.48,2026-06-01 17:32:26.389,100,100\training (1).log,210,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",49,145.59,2026-06-01 17:33:29.875,100,100\training (1).log,211,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",50,155.47,2026-06-01 17:34:02.678,100,100\training (1).log,212,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",51,149.12,2026-06-01 17:35:05.123,100,100\training (1).log,213,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",52,142.51,2026-06-01 17:35:38.194,100,100\training (1).log,215,z=100
lr=0.001_z=100_bs=64_seed=42,lr=0.001_z=100_bs=64_seed=42,0.001,0.001,100,64,42,lr=0.001_z=100_bs=64,"LR=0.001, z=100, batch size=64",53,160.89,2026-06-01 17:36:40.764,100,100\training (1).log,216,z=100
